mean_speed,std_speed,p95_speed,mean_divergence,std_divergence,mean_vorticity,std_vorticity,frame
1.3415320939884878,0.7948790941677008,2.882754306239739,-0.00016192118662535637,0.014207128339442354,0.000781933295437017,0.014042864277410824,0
1.095120434118468,0.6531361218537914,2.452795517737479,0.000374638345945862,0.01283407669014445,0.00030839003355430215,0.014262566703244562,1
1.1315743632160171,0.6387453887236597,2.3575321260170328,-0.0005076982072785867,0.013523242010800643,0.0001367688757458776,0.015575837398051691,2
1.273903196359328,0.6676665311616344,2.53573698013179,0.0003705031154301365,0.013084192009617865,2.145929796276205e-05,0.015254859441515058,3
1.299044088625616,0.7530637606353056,2.7221369876889545,0.0001782526288163314,0.012802758853382263,0.00028463956539559736,0.015015729831738637,4
1.4493358518369028,0.9236110241732357,3.245550326856988,0.0001823687429108289,0.015065887064118025,0.0008147483140732717,0.016274131965395636,5
1.381439863038545,0.7856763033288352,2.8802090668291376,-0.0005007793889135928,0.015374838615606096,0.00030841736306660343,0.015620179379235521,6
1.5191662863347846,0.8705977947976914,3.1954137593899357,-0.0007233135571931889,0.017802178121558276,0.0004244210250865958,0.017222069782474526,7
1.6697917148755443,1.1440148791364895,4.0258977771086455,-0.0009295539537005741,0.022472812736102087,0.00037018882225886687,0.02073509992788996,8
2.074895494353501,1.4203507878295727,5.055498659862005,-0.0017282980497029155,0.026521473642936045,0.00036604056218915546,0.020128000452264448,9
2.375848927494273,1.7401585766147674,6.153287101973564,-0.0023210658619180545,0.03131287108346877,-2.2144716004056887e-05,0.022004193406305963,10
2.441274037916161,1.840453309570743,6.369404702654345,-0.002597917203771492,0.030841891801115365,0.00034632292603273507,0.02465101329822599,11
2.4785744225283732,2.018670911260268,6.839310749077925,-0.0030344484777412415,0.031075558923675518,-0.0003466993788423779,0.024053933804489,12
2.552021440916882,1.9794311138615153,6.837912729921676,-0.002684707430826293,0.03003739036365265,-0.0002756597567531143,0.024029080330884148,13
2.552470195876594,1.94849673641632,6.549997006134822,-0.0029179800366793598,0.030913364032806784,0.0003982847705903849,0.02452409520601378,14
2.117544340353419,1.383905418255844,4.859135024423034,-0.002333401178986857,0.028333468761628258,0.0005398797694841853,0.022220430071768642,15
2.081686128800733,1.318586864256919,4.770450346432193,-0.0021815131289408406,0.02767537451852753,0.0001162985641371524,0.02150232909198601,16
2.1340322069083557,1.3970347254036306,5.127958410839287,-0.0020623446997165167,0.029777689769971628,0.0008230487835296147,0.023552961323961147,17
2.377302804791188,1.3176180740055898,4.774075911015569,-0.00176606027057898,0.027593220661405248,0.000285304172317247,0.023881352652873986,18
2.394560282025905,1.445622028330181,5.1825358127403485,-0.0019212377205236146,0.029594693476858485,0.00039691428747253157,0.02603966299871409,19
2.381997619460929,1.3921847166850823,4.960464231307427,-0.002501454617205369,0.029188035116916995,1.3356088438359486e-05,0.025612278440045565,20
2.7629629497511323,1.5998385263241761,5.805442477441249,-0.0014162412794935485,0.029946607356945126,0.0011569945810065755,0.028078581439827856,21
3.031027646147512,2.1095088948711687,7.5280448197884775,-0.001230558617671187,0.03376307367972806,0.0006408583996464445,0.030403458136918617,22
3.7680699887489837,2.29433456711944,8.06775752298058,-0.0020089851645810164,0.037113548472420474,0.0002853888120961073,0.03505708045517511,23
4.507533983371111,2.973950751050016,10.267678906637007,-0.0030013043104781044,0.04233488092614049,0.0005481387616586216,0.0376961095793358,24
6.945009437272691,4.998358808885678,17.189982246869384,-0.001623234526418996,0.060943138268866895,0.0020212242793961103,0.05681023633635882,25
9.563147589704002,6.518216544961247,23.631956222492754,-0.009819206049703651,0.07650460491194071,0.002133951111746053,0.05883788946503885,26
10.375324447413476,5.7927070561470995,20.8713870936156,-0.007722684261217363,0.06678446419968852,0.0015569300967709255,0.06432451865339733,27
10.40044869898602,5.424854073439084,20.78850671220129,-0.004814698987603994,0.06148224322622318,0.001167989213204283,0.0617888829722679,28
9.569253057794842,4.690529325710644,18.618442212936962,-0.004734612217631533,0.05232075095408521,0.0031171426763228764,0.05778347216389459,29
8.949026223565177,4.9176787551873105,18.29889105723848,-0.004477589964312914,0.05374299987354928,0.001286468273106464,0.05825699881449447,30
9.037265083358756,5.1276844158939126,18.418678478724793,-0.004175099883681431,0.054131664272667426,4.355584819786775e-05,0.05934909506921261,31
9.655509693526712,5.767707362179425,21.59363090340221,-0.0006894726730545559,0.05787910029006281,0.0018894242745015758,0.05948431536206544,32
10.310224334253595,6.501458639359985,24.021980492330158,-0.0005431860533876062,0.05908845967876151,0.0018751787896919604,0.06376790318733538,33
11.236624289590866,8.367726810526822,30.463713201104543,0.006678063648737546,0.06740222157491427,-2.3903167679388584e-05,0.06946083818839371,34
11.664306608142658,9.078830442546408,31.02668871792481,0.0002062670504605313,0.07605331777618883,-0.0011839821429184127,0.07032543636120026,35
11.25599177794513,8.85392645146225,30.0298512402004,-0.0005183015623323459,0.07700504733826309,0.00010821001855955538,0.07143142382465693,36
12.433465117433494,9.666722114724234,32.913293278152615,0.0017096302853261834,0.07319363816442721,0.0027458416074625314,0.075914476468872,37
12.723836169304278,9.352253107470045,31.370264022112316,0.001177845625449337,0.06864775726282762,-0.002862094545313754,0.0757354301535818,38
12.476310083105012,9.807248536563025,32.5845376085378,0.005807183867048697,0.06839124820472738,0.002795446777688272,0.07484764735831345,39
12.302343826260175,8.528757423916707,28.579854823909375,0.0006519560495644685,0.07476956032600335,-0.0014450163496342373,0.07880085206765702,40
12.129900484509928,9.248333442636838,30.114173593005273,0.005125111645973734,0.06604936061911107,2.2529292359864525e-05,0.07657041384171354,41
12.416171539931726,9.46124994244715,30.65235115748459,0.005143799881311438,0.06510452370151719,-0.0011965929954382568,0.08170281548307655,42
11.542640139972944,8.38560950908852,27.20684221691087,0.003724399748981405,0.06855401625482296,-0.0030008699224315224,0.08252445595535123,43
10.789751386350247,7.796423584775233,25.08100039823833,0.0010324881799270967,0.06842111120961845,-0.002130289348990491,0.08240568023404882,44
10.101048866669174,7.4386625590591064,23.503269349888935,0.001429996542035164,0.06136987281808624,-0.00311054236009098,0.0799259582007324,45
9.872129840756172,7.332041428160928,22.738767879388835,0.0014214202794572402,0.05608813695956586,-0.0013566579365868136,0.07325398917202938,46
9.495450811219714,7.032352254404998,21.80477364265249,0.00027184595510433215,0.05055365771733798,-0.0015458034656279146,0.07259699229991,47
8.826904146748431,6.146960013381093,19.255490314659315,-0.0013489203863355892,0.0428802290300633,-0.0006975373390680717,0.062371288651850765,48
8.232694782636287,5.684266292969949,17.361626629265793,-0.001460354493693416,0.04009566825737301,-0.0008904243917605409,0.05983432511269483,49
7.611242249915402,5.250471257171974,17.130226286296867,-0.0012076595735692598,0.03768878562731435,-2.237656291813369e-06,0.059714060285436035,50
7.459736717228385,5.241593698244907,16.98093205873267,0.00014549314104600797,0.036441661129379375,-0.0014107832837513326,0.05629313431096824,51
7.3176461990652495,5.306629745827822,17.1250016973226,-0.0006846197588312946,0.03464202875515318,-0.0015171530078598617,0.05505571574264366,52
6.84406818441668,4.771475996792099,15.354829894337486,0.0001627500252195393,0.03613823188529897,0.0007322909507224958,0.05166242424712198,53
7.269419595469927,5.035451473443359,16.990259739629415,-0.0008243942674937982,0.03788646925029256,-0.0007194104334738543,0.053818701557238516,54
7.404708778118415,5.465017528302203,18.071139175907863,0.0003235644863235354,0.03534677154937403,-0.0007985994969960713,0.05443117924086008,55
7.286286779320051,5.241225432583974,16.86005840893312,-0.0007951443858316752,0.03534199000403162,0.0009219117580174716,0.05173477215861874,56
6.723845993295647,4.488319853925766,15.316850084761786,-0.0012939808549854105,0.03510570538728481,0.00017913460936054118,0.05025433880795025,57
6.280870936946012,4.251698522592702,14.877121779424476,-0.0009014874765033976,0.03529531986036011,0.0007312290604959617,0.047548103566603196,58
5.935949408828702,3.47081948158131,12.851243128812538,-0.0004546648574599919,0.033833403175163604,-0.0009465297271528006,0.0465940711363184,59
6.011222786896381,3.575370835184457,12.748692015837902,-0.0005483896552667792,0.0345773437108451,6.881045793846769e-05,0.04635914875135976,60
5.937637135854267,3.9101866295352052,13.260083288383678,0.0004246662961037565,0.03379920567884791,-0.0009462443968914072,0.046055944645839036,61
5.563305783816548,3.448268469483056,12.230824333292468,-0.000639339391160857,0.03559572754274707,0.0015415877640586057,0.047097596418986226,62
5.523349238271356,3.376867000716244,11.8209801957286,0.00014391432691782517,0.03520636207880388,-0.000474305995128591,0.04512631113489315,63
5.3878881640172525,3.0650125496242517,11.29337370846255,-0.00048172175146228737,0.035240782428975194,0.0010291876004533853,0.044773939988835984,64
5.113276454297023,2.8111203294882503,10.66713327497345,-0.0009302956283058417,0.035544645244488464,0.001393060779060328,0.04165800535581601,65
5.856569934825432,2.949088354655273,10.811746701591968,-0.0008038338210790387,0.03673217457766763,0.0017982956961512047,0.04231928771514245,66
5.261573742847829,2.705223133967861,10.043669877269748,-0.00010414772176974304,0.0360456696626888,0.0011800044684755432,0.0415862007962531,67
4.976451666430247,2.468491439320496,9.515916979856085,-0.00037934296635327514,0.03623095081347354,0.0014998562065889846,0.039888903655359874,68
4.605451987397108,2.5150861193995198,9.215585854147108,-0.0010504201030191414,0.036873095508595695,0.0020177574814072606,0.040650467180953644,69
4.733477102921688,2.73285353746614,9.800578630075448,-0.0007155904604492023,0.03525939909330159,0.0009843693439219362,0.04170456580209117,70
4.522891970962946,2.4034775026649324,8.6618681963384,-0.00016916906423744538,0.03661104969449565,0.0009885162055635452,0.039652002677902976,71
4.4128104572826095,2.2304634511104062,8.62067827515008,-0.0006315243187061123,0.034814370951866,0.00046641477853999393,0.03897928732519847,72
4.773564260075966,2.4030876984793883,9.284753657192269,-0.00030417537887648846,0.03643239306178618,5.868855694839232e-05,0.039751554173448805,73
5.209017520614219,2.5519775165908034,9.527569083304952,-0.0007284022437091628,0.03654922180151635,-0.0008855280103454301,0.039706706750868875,74
5.667476908462904,2.803032645555073,10.880688307996763,-0.0007153176315274511,0.0387133685606921,0.001733159861761788,0.04348797277277012,75
4.8861590868105225,2.238216145408737,8.872260768536924,-0.0004990398490715807,0.035131729971060226,0.001705401080273868,0.03816758876816655,76
4.6162570602629645,2.5274638202677266,9.308817891546287,-0.00015690116359746872,0.03640931090468148,0.0019512766164079707,0.04000444384162535,77
4.48277689817849,2.335164129278155,8.72833622707947,-0.00019100159859981273,0.03391490088902103,0.0008229991318939981,0.038089837429443496,78
4.769524731108568,2.27077978487751,8.69711233865345,0.0006556204961042118,0.03504563909121832,0.0015807674684647013,0.03724092425013374,79
4.99684115744892,2.2574078442463845,8.584851335434983,0.0003134092809627141,0.03862125199838589,0.0012144060276949166,0.0393832263527038,80
5.560527351691645,2.4565036555940383,9.660202189890477,-0.0005548924503479015,0.039679739735585806,0.0036487609606873743,0.04184687085265885,81
4.632819637131296,2.3499927597110584,8.905222402024329,-0.00040589252512958303,0.03779568551761813,0.0013397845528489265,0.03879864146086385,82
4.630761915312929,2.2252867118583595,8.327594997614463,-0.000834462081732353,0.03440179306214598,-8.091029492244346e-05,0.03720442756516484,83
5.175717937642378,2.5045714083740696,9.76968099834472,-0.0010699455567425007,0.03613163385025743,0.001650086191168556,0.0417648180680685,84
5.68342311157614,2.795723116921555,10.309377668919963,-0.0006037093784439338,0.03730589977423456,0.0005604319143465682,0.044133858025393186,85
5.513130696738844,2.6393420241720005,10.143883504657738,-0.0010036762499745536,0.036080410147549355,0.0027993602144059386,0.04338605665139247,86
